state,date,cases,deaths,total_distributed,distributed_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,daily_vaccinations_per_million
Georgia,2022-01-01,0,0,18306773.0,172.422,51.14,125.892,3916.0
Georgia,2022-01-02,0,0,18294517.0,172.30800000000002,51.169999999999995,126.058,4148.0
Georgia,2022-01-03,0,0,18282261.0,172.19400000000002,51.199999999999996,126.224,4379.0
Georgia,2022-01-04,65039,51,18270005.0,172.08,51.23,126.39,2514.0
Georgia,2022-01-05,24024,27,18382505.0,173.14,51.34,127.04,2630.0
Georgia,2022-01-06,0,0,18890595.0,177.92,51.41,127.37,2578.0
Georgia,2022-01-07,0,0,18890595.0,177.92,51.41,127.37,2349.0
Georgia,2022-01-08,0,0,19111495.0,180.0,51.41,127.38,2120.0
Georgia,2022-01-09,0,0,19105895.0,179.95,51.41,127.38,1892.0
Georgia,2022-01-10,96320,173,19106295.0,179.95,51.42,127.38,1658.0
Georgia,2022-01-11,24865,50,19134595.0,180.22,51.42,127.39,1424.0
Georgia,2022-01-12,18939,57,19276655.0,181.56,51.69,128.9,2664.0
Georgia,2022-01-13,24310,74,19313255.0,181.9,51.76,129.2,2622.0
Georgia,2022-01-14,19943,53,19376735.0,182.5,51.82,129.48,3010.0
Georgia,2022-01-15,0,0,19455135.0,183.24,51.82,129.49,3015.0
Georgia,2022-01-16,0,0,19457301.666666668,183.26000000000002,51.82,129.49,3010.0
Georgia,2022-01-17,35149,69,19459468.333333332,183.28,51.82,129.49,3010.0
Georgia,2022-01-18,12071,33,19461635.0,183.3,51.82,129.49,3010.0
Georgia,2022-01-19,27781,42,19587135.0,184.48,52.35,130.36,2090.0
Georgia,2022-01-20,22684,134,19598835.0,184.59,52.4,130.37,1658.0
Georgia,2022-01-21,18671,88,19643235.0,185.01,52.49,130.75,1818.0
Georgia,2022-01-22,0,0,19704715.0,185.59,52.5,130.76,1811.0
Georgia,2022-01-23,0,0,19705015.0,185.59,52.5,130.76,1816.0
Georgia,2022-01-24,42786,95,19705015.0,185.59,52.5,130.76,1814.0
Georgia,2022-01-25,16232,99,19734215.0,185.87,52.64,131.33,2624.0
Georgia,2022-01-26,17332,115,19744915.0,185.97,52.67,131.44,1544.0
Georgia,2022-01-27,21708,115,19791115.0,186.4,52.72,131.62,1787.0
Georgia,2022-01-28,18785,150,19832415.0,186.79,52.77,131.81,1507.0
Georgia,2022-01-29,0,0,19872415.0,187.17,52.83,131.98,1752.0
Georgia,2022-01-30,0,0,19872415.0,187.17,52.83,131.99,1751.0
Georgia,2022-01-31,21534,108,19872415.0,187.17,52.83,131.99,1751.0
Georgia,2022-02-01,10226,77,19900515.0,187.43,52.92,132.28,1358.0
Georgia,2022-02-02,8020,110,19960515.0,188.0,52.96,132.4,1364.0
Georgia,2022-02-03,8029,131,19990615.0,188.28,52.99,132.54,1313.0
Georgia,2022-02-04,8798,108,20010515.0,188.47,53.04,132.68,1248.0
Georgia,2022-02-05,0,0,20010815.0,188.47,53.09,132.84,1222.0
Georgia,2022-02-06,0,0,20010915.0,188.47,53.09,132.84,1220.0
Georgia,2022-02-07,11804,143,20010915.0,188.47,53.09,132.84,1220.0
Georgia,2022-02-08,4574,120,20052615.0,188.87,53.23,133.26,1403.0
Georgia,2022-02-09,5447,185,20100215.0,189.31,53.25,133.33,1335.0
Georgia,2022-02-10,4889,109,20129615.0,189.59,53.26,133.34,1144.0
Georgia,2022-02-11,4292,117,20166015.0,189.93,53.26,133.34,938.0
Georgia,2022-02-12,0,0,20200715.0,190.26,53.26,133.34,719.0
Georgia,2022-02-13,0,0,20200715.0,190.26,53.26,133.34,719.0
Georgia,2022-02-14,6412,142,20200715.0,190.26,53.27,133.34,719.0
Georgia,2022-02-15,2867,117,20288708.333333332,191.09,53.300000000000004,133.66333333333333,577.0
Georgia,2022-02-16,3115,129,20376701.666666668,191.92,53.33,133.98666666666668,932.0
Georgia,2022-02-17,2414,144,20464695.0,192.75,53.36,134.31,1389.0
Georgia,2022-02-18,2969,149,20493895.0,193.02,53.39,134.41,1533.0
Georgia,2022-02-19,0,0,20519795.0,193.27,53.42,134.51,1668.0
Georgia,2022-02-20,0,0,20523061.666666668,193.3,53.446666666666665,134.6,1794.0
Georgia,2022-02-21,3665,139,20526328.333333332,193.33,53.473333333333336,134.69,1924.0
Georgia,2022-02-22,1293,89,20529595.0,193.36,53.5,134.78,1596.0
Georgia,2022-02-23,2080,110,20563895.0,193.68,53.52,134.83,1207.0
Georgia,2022-02-24,2157,99,20586095.0,193.89,53.54,134.91,864.0
Georgia,2022-02-25,1560,122,20638595.0,194.38,53.57,135.01,860.0
Georgia,2022-02-26,0,0,20646995.0,194.46,53.6,135.1,847.0
Georgia,2022-02-27,0,0,20649345.0,194.485,53.6,135.1,718.0
Georgia,2022-02-28,2393,99,20651695.0,194.51,53.6,135.1,590.0
Georgia,2022-03-01,1469,114,20654895.0,194.54,53.68,135.35,817.0
Georgia,2022-03-02,1398,72,20690895.0,194.88,53.68,135.36,748.0
Georgia,2022-03-03,1166,107,20697995.0,194.94,53.69,135.42,722.0
Georgia,2022-03-04,1295,74,20723195.0,195.18,53.73,135.54,745.0
Georgia,2022-03-05,0,0,20752895.0,195.46,53.78,135.71,867.0
Georgia,2022-03-06,0,0,20752895.0,195.46,53.78,135.71,870.0
Georgia,2022-03-07,1756,66,20752895.0,195.46,53.78,135.71,868.0
Indiana,2021-01-12,3139,54,540475.0,8.03,0.35,2.85,2895.0
Indiana,2021-01-13,3642,63,579050.0,8.6,0.48,3.14,2895.0
Indiana,2021-01-14,4375,66,630025.0,9.36,0.52,3.47,3093.0
Indiana,2021-01-15,4666,65,642425.0,9.54,0.56,3.87,3390.0
Indiana,2021-01-16,3889,69,642425.0,9.54,0.6100000000000001,4.145,3233.0
Indiana,2021-01-17,3162,68,642425.0,9.54,0.66,4.42,3139.0
Indiana,2021-01-18,2498,68,642425.0,9.54,0.71,4.695,3076.0
Indiana,2021-01-19,2727,50,642425.0,9.54,0.76,4.97,3031.0
Indiana,2021-01-20,2877,66,741025.0,11.01,0.87,5.29,3078.0
Indiana,2021-01-21,3624,51,816025.0,12.12,0.99,5.75,3260.0
Indiana,2021-01-22,3489,66,839925.0,12.48,1.1,6.15,3264.0
Indiana,2021-01-23,3093,47,841725.0,12.5,1.16,6.63,3546.0
Indiana,2021-01-24,2520,46,841725.0,12.5,1.16,6.63,3152.0
Indiana,2021-01-25,2189,41,841725.0,12.5,1.24,7.31,3730.0
Indiana,2021-01-26,1718,50,900175.0,13.37,1.26,7.41,3483.0
Indiana,2021-01-27,2230,50,920975.0,13.68,1.36,7.79,3561.0
Indiana,2021-01-28,2819,43,925300.0,13.74,1.45,8.2,3501.0
Indiana,2021-01-29,2630,40,929900.0,13.81,1.56,8.63,3548.0
Indiana,2021-01-30,2334,42,931500.0,13.84,1.65,9.02,3420.0
Indiana,2021-01-31,1723,34,931500.0,13.84,1.65,9.02,3420.0
Indiana,2021-02-01,1709,35,931500.0,13.84,1.65,9.02,2447.0
Indiana,2021-02-02,1512,40,1091375.0,16.21,1.68,9.09,2408.0
Indiana,2021-02-03,1428,37,1106550.0,16.44,1.79,9.47,2410.0
Indiana,2021-02-04,2336,189,1116375.0,16.58,1.93,9.97,2526.0
Indiana,2021-02-05,1504,89,1117350.0,16.6,2.12,10.56,2749.0
Indiana,2021-02-06,2816,66,1118350.0,16.61,2.32,11.14,3026.0
Indiana,2021-02-07,1724,65,1118350.0,16.61,2.32,11.14,3026.0
Indiana,2021-02-08,1033,58,1118350.0,16.61,2.32,11.14,3026.0
Indiana,2021-02-09,1130,67,1206125.0,17.92,2.4,11.3,3157.0
Indiana,2021-02-10,1431,59,1291675.0,19.19,2.63,11.82,3352.0
Indiana,2021-02-11,1701,26,1351325.0,20.07,2.89,12.36,3413.0
Indiana,2021-02-12,1419,90,1360125.0,20.2,3.17,12.98,3452.0
Indiana,2021-02-13,1232,32,1387975.0,20.62,3.98,15.13,5708.0
Indiana,2021-02-14,1218,24,1388375.0,20.62,4.27,15.73,6559.0
Indiana,2021-02-15,777,18,1416737.5,21.045,4.385,15.975,6908.0
Indiana,2021-02-16,878,40,1445100.0,21.47,4.5,16.22,7017.0
Indiana,2021-02-17,923,19,1447050.0,21.49,4.66,16.54,6742.0
Indiana,2021-02-18,757,31,1452900.0,21.58,4.76,16.73,6237.0
Indiana,2021-02-19,1035,44,1487400.0,22.09,5.21,17.74,6801.0
Indiana,2021-02-20,1415,11,1487400.0,22.09,5.54,18.34,4576.0
Indiana,2021-02-21,881,36,1487400.0,22.09,5.84,18.86,4477.0
Indiana,2021-02-22,817,35,1487400.0,22.09,6.03,19.2,4605.0
Indiana,2021-02-23,679,43,1704790.0,25.32,6.08,19.29,4395.0
Indiana,2021-02-24,1006,17,1734580.0,25.77,6.58,20.22,5255.0
Indiana,2021-02-25,1084,27,1810380.0,26.89,7.39,21.68,7073.0
Indiana,2021-02-26,944,37,1832150.0,27.21,7.77,22.36,6598.0
Indiana,2021-02-27,871,25,1848620.0,27.46,8.14,23.05,6738.0
Indiana,2021-02-28,731,17,1848620.0,27.46,8.44,23.62,6801.0
Indiana,2021-03-01,540,22,1848620.0,27.46,8.65,23.99,6850.0
Indiana,2021-03-02,537,28,2053030.0,30.5,8.71,24.13,6911.0
Indiana,2021-03-03,761,10,2083930.0,30.95,8.98,24.62,6294.0
Indiana,2021-03-04,935,30,2132730.0,31.68,9.31,25.22,5055.0
Indiana,2021-03-05,839,34,2191530.0,32.55,9.69,25.97,5169.0
Indiana,2021-03-06,1231,29,2206230.0,32.77,10.05,26.75,5281.0
Indiana,2021-03-07,746,11,2206230.0,32.77,10.35,27.4,5397.0
Indiana,2021-03-08,474,7,2206230.0,32.77,10.65,27.92,5613.0
Indiana,2021-03-09,572,18,2443780.0,36.3,10.75,28.12,5693.0
Indiana,2021-03-10,856,13,2473740.0,36.74,11.07,28.73,5873.0
Indiana,2021-03-11,910,27,2516910.0,37.39,11.37,29.4,5974.0
Indiana,2021-03-12,949,22,2536330.0,37.67,11.76,30.16,5977.0
Indiana,2021-03-13,836,22,2537330.0,37.69,12.44,31.6,6925.0
Indiana,2021-03-14,695,10,2537330.0,37.69,12.44,31.6,5996.0
Indiana,2021-03-15,413,8,2537330.0,37.69,12.69,32.09,5956.0
Indiana,2021-03-16,561,12,2786140.0,41.39,12.77,32.24,5895.0
Indiana,2021-03-17,902,17,2817710.0,41.85,13.01,32.78,5784.0
Indiana,2021-03-18,958,14,2861620.0,42.51,13.27,33.46,5801.0
Indiana,2021-03-19,859,15,2888280.0,42.9,13.57,34.23,5817.0
Indiana,2021-03-20,888,4,2964250.0,44.03,13.93,35.07,4961.0
Indiana,2021-03-21,770,20,2964250.0,44.03,14.21,35.75,5934.0
Indiana,2021-03-22,511,1,2964250.0,44.03,14.4,36.21,5882.0
Indiana,2021-03-23,663,12,3132390.0,46.53,14.48,36.35,5871.0
Indiana,2021-03-24,967,16,3161270.0,46.96,14.7,36.97,5982.0
Indiana,2021-03-25,952,7,3191470.0,47.41,15.02,37.74,6117.0
Indiana,2021-03-26,1101,20,3217220.0,47.79,15.4,38.6,6244.0
Indiana,2021-03-27,977,9,3328110.0,49.44,15.75,39.44,6243.0
Indiana,2021-03-28,944,12,3328110.0,49.44,16.08,40.11,6229.0
Indiana,2021-03-29,713,5,3328110.0,49.44,16.31,40.62,6309.0
Indiana,2021-03-30,720,10,3519900.0,52.28,16.39,40.76,6299.0
Indiana,2021-03-31,1044,1,3532620.0,52.47,16.69,41.4,6329.0
Indiana,2021-04-01,1216,9,3588220.0,53.3,17.04,42.19,6362.0
Indiana,2021-04-02,1203,21,3616140.0,53.71,17.45,43.14,6478.0
Indiana,2021-04-03,1049,5,3640170.0,54.07,17.95,44.15,6733.0
Indiana,2021-04-04,945,0,3640170.0,54.07,18.32,44.81,6714.0
Indiana,2021-04-05,715,1,3640170.0,54.07,18.57,45.28,6658.0
Indiana,2021-04-06,615,9,4112750.0,61.09,18.61,45.41,6641.0
Indiana,2021-04-07,1212,15,4145650.0,61.58,18.91,46.05,6636.0
Indiana,2021-04-08,1384,15,4203150.0,62.43,19.28,46.91,6743.0
Indiana,2021-04-09,1339,17,4227610.0,62.8,19.7,47.97,6905.0
Indiana,2021-04-10,1358,7,4286610.0,63.67,20.15,49.04,6976.0
Indiana,2021-04-11,1159,10,4286610.0,63.67,20.53,49.94,7323.0
Indiana,2021-04-12,1131,3,4286610.0,63.67,20.87,50.68,7715.0
Indiana,2021-04-13,952,16,4620230.0,68.63,20.96,50.97,7940.0
Indiana,2021-04-14,1196,20,4640750.0,68.93,21.09,51.14,7281.0
Indiana,2021-04-15,1374,7,4699940.0,69.81,21.54,52.13,7451.0
Indiana,2021-04-16,1287,17,4717200.0,70.07,22.0,53.11,7352.0
Indiana,2021-04-17,2479,5,4775740.0,70.94,22.43,53.99,7075.0
Indiana,2021-04-18,956,8,4775740.0,70.94,22.79,54.75,6868.0
Indiana,2021-04-19,712,2,4775740.0,70.94,22.98,55.16,6400.0
Indiana,2021-04-20,676,8,4962550.0,73.71,23.06,55.36,6272.0
Indiana,2021-04-21,1152,14,5086110.0,75.55,23.36,55.91,6814.0
Indiana,2021-04-22,1180,4,5102410.0,75.79,23.75,56.62,6411.0
Indiana,2021-04-23,1071,4,5150080.0,76.5,24.21,57.39,6108.0
Indiana,2021-04-24,1101,15,5220380.0,77.54,24.66,58.14,5933.0
Indiana,2021-04-25,827,3,5220380.0,77.54,25.02,58.76,5741.0
Indiana,2021-04-26,682,6,5220380.0,77.54,25.27,59.2,5770.0
Indiana,2021-04-27,838,13,5414600.0,80.43,25.41,59.45,5847.0
Indiana,2021-04-28,1258,19,5431110.0,80.67,25.78,60.03,5888.0
Indiana,2021-04-29,1384,12,5443410.0,80.86,26.25,60.74,5898.0
Indiana,2021-04-30,1477,8,5479210.0,81.39,26.81,61.57,5968.0
Indiana,2021-05-01,1152,6,5530460.0,82.15,27.3,62.41,6105.0
Indiana,2021-05-02,1069,11,5530460.0,82.15,27.73,63.1,6196.0
Indiana,2021-05-03,797,1,5530460.0,82.15,27.92,63.39,5984.0
Indiana,2021-05-04,771,13,5610540.0,83.34,28.02,63.54,5846.0
Indiana,2021-05-05,1139,10,5642020.0,83.81,28.35,64.05,5733.0
Indiana,2021-05-06,1247,6,5676850.0,84.32,28.83,64.77,5756.0
Indiana,2021-05-07,1164,18,5696710.0,84.62,29.39,65.67,5862.0
Indiana,2021-05-08,1047,8,5727410.0,85.07,29.79,66.3,5556.0
Indiana,2021-05-09,905,13,5727410.0,85.07,30.19,66.93,5476.0
Indiana,2021-05-10,590,1,5727410.0,85.07,30.43,67.36,5675.0
Indiana,2021-05-11,663,15,5820840.0,86.46,30.62,67.64,5846.0
Indiana,2021-05-12,841,11,5857790.0,87.01,30.91,68.08,5764.0
Indiana,2021-05-13,882,5,5877350.0,87.3,31.29,68.65,5543.0
Indiana,2021-05-14,899,16,5927240.0,88.04,31.7,69.23,5087.0
Indiana,2021-05-15,1145,5,5987240.0,88.93,32.1,69.86,5085.0
Indiana,2021-05-16,726,9,5987240.0,88.93,32.45,70.43,4997.0
Indiana,2021-05-17,537,6,5987240.0,88.93,32.63,70.8,4904.0
Indiana,2021-05-18,481,21,6051890.0,89.89,32.73,70.98,4777.0
Indiana,2021-05-19,802,11,6060300.0,90.02,32.99,71.4,4747.0
Indiana,2021-05-20,891,7,6103040.0,90.65,33.28,71.96,4723.0
Indiana,2021-05-21,788,22,6199020.0,92.08,33.6,72.55,4736.0
Indiana,2021-05-22,665,6,6232460.0,92.58,33.91,73.15,4692.0
Indiana,2021-05-23,563,0,6232460.0,92.58,34.19,73.6,4529.0
Indiana,2021-05-24,375,1,6232460.0,92.58,34.32,73.85,4356.0
Indiana,2021-05-25,489,12,6286760.0,93.38,34.36,73.93,4211.0
Indiana,2021-05-26,644,5,6291460.0,93.45,34.57,74.29,4127.0
Indiana,2021-05-27,656,12,6323400.0,93.93,34.79,74.7,3914.0
Indiana,2021-05-28,557,13,6326880.0,93.98,35.01,75.11,3656.0
Indiana,2021-05-29,428,19,6437880.0,95.63,35.22,75.47,3319.0
Indiana,2021-05-30,358,5,6437880.0,95.63,35.42,75.8,3143.0
Indiana,2021-05-31,0,0,6437880.0,95.63,35.465,75.905,2945.0
Indiana,2021-06-01,517,8,6437880.0,95.63,35.51,76.01,2977.0
Indiana,2021-06-02,261,9,6440220.0,95.66,35.54,76.06,2519.0
Indiana,2021-06-03,1216,20,6465020.0,96.03,35.73,76.37,2381.0
Indiana,2021-06-04,445,4,6474920.0,96.18,35.89,76.64,2186.0
Indiana,2021-06-05,419,24,6509950.0,96.7,36.09,76.98,2154.0
Indiana,2021-06-06,0,0,6509950.0,96.7,36.28,77.31,2146.0
Indiana,2021-06-07,529,2,6509950.0,96.7,36.42,77.53,2318.0
Indiana,2021-06-08,364,9,6540190.0,97.15,36.49,77.64,2322.0
Indiana,2021-06-09,352,12,6540330.0,97.15,36.67,77.9,2639.0
Indiana,2021-06-10,460,2,6542990.0,97.19,36.67,77.91,2200.0
Indiana,2021-06-11,395,4,6553460.0,97.34,36.9,78.29,2357.0
Indiana,2021-06-12,443,31,6572110.0,97.62,37.15,78.7,2464.0
Indiana,2021-06-13,0,0,6572110.0,97.62,37.32,78.96,2361.0
Indiana,2021-06-14,435,1,6572110.0,97.62,38.0,79.76,3192.0
Indiana,2021-06-15,303,6,6592990.0,97.93,38.13,79.96,3320.0
Indiana,2021-06-16,335,11,6593130.0,97.93,38.13,79.96,2939.0
Indiana,2021-06-17,262,1,6596750.0,97.99,38.54,80.63,3886.0
Indiana,2021-06-18,270,2,6602010.0,98.07,38.69,80.87,3687.0
Indiana,2021-06-19,540,29,6615380.0,98.26,38.83,81.12,3446.0
Indiana,2021-06-20,0,0,6615380.0,98.26,38.95,81.3,3351.0
Indiana,2021-06-21,284,4,6615380.0,98.26,39.05,81.49,2466.0
Indiana,2021-06-22,300,12,6627890.0,98.45,39.09,81.56,2282.0
Indiana,2021-06-23,282,5,6630520.0,98.49,39.16,81.7,2478.0
Indiana,2021-06-24,287,3,6633900.0,98.54,39.26,81.9,1814.0
Indiana,2021-06-25,304,3,6651930.0,98.81,39.38,82.1,1759.0
Indiana,2021-06-26,0,0,6677690.0,99.19,39.49,82.3,1692.0
Indiana,2021-06-27,0,0,6677690.0,99.19,39.64,82.54,1771.0
Indiana,2021-06-28,561,14,6677690.0,99.19,39.79,82.78,1840.0
Indiana,2021-06-29,268,8,6679800.0,99.22,39.82,82.84,1824.0
Indiana,2021-06-30,399,6,6681520.0,99.25,39.91,83.0,1857.0
Indiana,2021-07-01,390,5,6685120.0,99.3,40.01,83.19,1844.0
Indiana,2021-07-02,407,8,6695760.0,99.46,40.11,83.38,1823.0
Indiana,2021-07-03,0,0,6704100.0,99.58,42.56,86.69,6275.0
Indiana,2021-07-04,0,0,6704100.0,99.58,42.64,86.83,6118.0
Indiana,2021-07-05,0,0,6704100.0,99.58,42.675,86.89,5868.0
Indiana,2021-07-06,976,21,6704100.0,99.58,42.71,86.95,5873.0
Indiana,2021-07-07,370,8,6704100.0,99.58,42.74,86.99,5699.0
Indiana,2021-07-08,555,17,6745260.0,100.19,42.84,87.15,5668.0
Indiana,2021-07-09,437,5,6756470.0,100.36,42.93,87.31,5620.0
Indiana,2021-07-10,0,0,6777740.0,100.68,43.0,87.45,1085.0
Indiana,2021-07-11,0,0,6779090.0,100.7,43.09,87.6,1103.0
Indiana,2021-07-12,842,9,6779090.0,100.7,43.15,87.71,1178.0
Indiana,2021-07-13,575,10,6779950.0,100.71,43.18,87.77,1178.0
Indiana,2021-07-14,583,5,6789450.0,100.85,43.24,87.88,1270.0
Indiana,2021-07-15,556,1,6793210.0,100.91,43.3,88.01,1216.0
Indiana,2021-07-16,545,1,6809780.0,101.15,43.37,88.15,1194.0
Indiana,2021-07-17,0,0,6815380.0,101.24,43.44,88.28,1191.0
Indiana,2021-07-18,0,0,6815380.0,101.24,43.51,88.42,1178.0
Indiana,2021-07-19,1309,12,6816730.0,101.26,43.56,88.52,1160.0
Indiana,2021-07-20,655,6,6837750.0,101.57,43.58,88.58,1154.0
Indiana,2021-07-21,710,6,6852890.0,101.79,43.64,88.7,1181.0
Indiana,2021-07-22,851,-1,6868820.0,102.03,43.72,88.9,1275.0
Indiana,2021-07-23,760,2,6926660.0,102.89,43.8,89.07,1319.0
Indiana,2021-07-24,0,0,6945380.0,103.17,43.87,89.23,1346.0
Indiana,2021-07-25,0,0,6945660.0,103.17,43.93,89.39,1376.0
Indiana,2021-07-26,1903,0,6945660.0,103.17,43.97,89.51,1412.0
Indiana,2021-07-27,1058,15,6962340.0,103.42,43.99,89.58,1424.0
Indiana,2021-07-28,1215,13,6973270.0,103.58,44.04,89.7,1428.0
Indiana,2021-07-29,1251,6,6990700.0,103.84,44.1,89.86,1378.0
Indiana,2021-07-30,1424,6,7014580.0,104.19,44.17,90.04,1387.0
Indiana,2021-07-31,0,0,7037140.0,104.53,44.23,90.21,1397.0
Indiana,2021-08-01,0,0,7037140.0,104.53,44.29,90.38,1419.0
Indiana,2021-08-02,2798,7,7037140.0,104.53,44.34,90.52,1434.0
Indiana,2021-08-03,1589,13,7047890.0,104.69,44.37,90.59,1453.0
Indiana,2021-08-04,1731,14,7061470.0,104.89,44.42,90.73,1475.0
Indiana,2021-08-05,1900,6,7077700.0,105.13,44.48,90.91,1501.0
Indiana,2021-08-06,2009,9,7123570.0,105.81,44.54,91.08,1488.0
Indiana,2021-08-07,0,0,7160340.0,106.36,44.6,91.25,1490.0
Indiana,2021-08-08,0,0,7160340.0,106.36,44.67,91.42,1490.0
Indiana,2021-08-09,4946,10,7160340.0,106.36,44.72,91.57,1501.0
Indiana,2021-08-10,2196,27,7169010.0,106.49,44.75,91.65,1512.0
Indiana,2021-08-11,2458,19,7189680.0,106.8,44.8,91.78,1500.0
Indiana,2021-08-12,3151,6,7208940.0,107.08,44.86,91.93,1450.0
Indiana,2021-08-13,2656,12,7266570.0,107.94,44.93,92.11,1464.0
Indiana,2021-08-14,0,0,7285490.0,108.22,45.01,92.29,1491.0
Indiana,2021-08-15,0,0,7285390.0,108.22,45.09,92.46,1487.0
Indiana,2021-08-16,6670,16,7285490.0,108.22,45.16,92.61,1495.0
Indiana,2021-08-17,2691,29,7308830.0,108.56,45.19,92.71,1512.0
Indiana,2021-08-18,3451,25,7324560.0,108.8,45.26,92.86,1543.0
Indiana,2021-08-19,3501,16,7365350.0,109.4,45.35,93.08,1641.0
Indiana,2021-08-20,4103,14,7435850.0,110.45,45.44,93.28,1677.0
Indiana,2021-08-21,0,0,7469860.0,110.96,45.52,93.48,1701.0
Indiana,2021-08-22,0,0,7469580.0,110.95,45.61,93.71,1776.0
Indiana,2021-08-23,8400,35,7469860.0,110.96,45.68,93.88,1813.0
Indiana,2021-08-24,3461,57,7469860.0,110.96,45.73,93.99,1822.0
Indiana,2021-08-25,4958,20,7506710.0,111.5,45.8,94.16,1853.0
Indiana,2021-08-26,4901,12,7552460.0,112.18,45.89,94.38,1864.0
Indiana,2021-08-27,4831,21,7615330.0,113.12,45.98,94.61,1899.0
Indiana,2021-08-28,0,0,7642870.0,113.53,46.07,94.82,1906.0
Indiana,2021-08-29,0,0,7651830.0,113.66,46.16,95.04,1911.0
Indiana,2021-08-30,11331,46,7651830.0,113.66,46.24,95.24,1936.0
Indiana,2021-08-31,3535,72,7671610.0,113.95,46.29,95.35,1954.0
Indiana,2021-09-01,4369,29,7708290.0,114.5,46.37,95.54,1964.0
Indiana,2021-09-02,5194,25,7724340.0,114.74,46.47,95.76,1973.0
Indiana,2021-09-03,5090,25,7790010.0,115.71,46.54,95.95,1912.0
Indiana,2021-09-04,4256,0,7843930.0,116.51,46.63,96.15,1898.0
Indiana,2021-09-05,3381,0,7843896.666666667,116.51,46.656666666666666,96.21333333333334,1668.0
Indiana,2021-09-06,2587,0,7843863.333333333,116.51,46.68333333333334,96.27666666666667,1488.0
Indiana,2021-09-07,2812,53,7843830.0,116.51,46.71,96.34,1416.0
Indiana,2021-09-08,2994,86,7849680.0,116.6,46.74,96.41,1253.0
Indiana,2021-09-09,5271,50,7881210.0,117.07,46.8,96.53,1101.0
Indiana,2021-09-10,5500,24,7908610.0,117.47,46.9,96.73,1123.0
Indiana,2021-09-11,4140,0,7967970.0,118.36,46.98,96.92,1100.0
Indiana,2021-09-12,3791,0,7967970.0,118.36,47.07,97.12,1304.0
Indiana,2021-09-13,2324,65,7967970.0,118.36,47.15,97.29,1453.0
Indiana,2021-09-14,3655,92,7988390.0,118.66,47.2,97.4,1503.0
Indiana,2021-09-15,4760,71,8019460.0,119.12,47.27,97.55,1617.0
Indiana,2021-09-16,4163,35,8052850.0,119.62,47.36,97.74,1715.0
Indiana,2021-09-17,4474,37,8096940.0,120.27,47.45,97.92,1696.0
Indiana,2021-09-18,3534,0,8157580.0,121.17,47.53,98.07,1647.0
Indiana,2021-09-19,2652,0,8157580.0,121.17,47.68,98.37,1772.0
Indiana,2021-09-20,1906,74,8157580.0,121.17,47.77,98.54,1778.0
Indiana,2021-09-21,2750,82,8172410.0,121.39,47.82,98.63,1760.0
Indiana,2021-09-22,3960,76,8176020.0,121.45,47.89,98.76,1732.0
Indiana,2021-09-23,3703,28,8196950.0,121.76,47.98,98.93,1702.0
Indiana,2021-09-24,3340,34,8224410.0,122.16,48.06,99.07,1641.0
Indiana,2021-09-25,3016,0,8243500.0,122.45,48.15,99.25,1688.0
Indiana,2021-09-26,1689,0,8243500.0,122.45,48.24,99.48,1591.0
Indiana,2021-09-27,1699,97,8243500.0,122.45,48.28,99.67,1620.0
Indiana,2021-09-28,2490,87,8264110.0,122.75,48.3,99.8,1670.0
Indiana,2021-09-29,2938,64,8277170.0,122.95,48.34,100.01,1790.0
Indiana,2021-09-30,3443,33,8278420.0,122.97,48.38,100.22,1844.0
Indiana,2021-10-01,3235,28,8340150.0,123.88,48.43,100.49,2031.0
Indiana,2021-10-02,2429,0,8387800.0,124.59,48.47,100.71,2082.0
Indiana,2021-10-03,1987,0,8390060.0,124.63,48.57,101.13,2363.0
Indiana,2021-10-04,1808,87,8390060.0,124.63,48.66,101.49,2596.0
Indiana,2021-10-05,2177,71,8406060.0,124.86,48.69,101.6,2572.0
Indiana,2021-10-06,2668,77,8426220.0,125.16,48.73,101.77,2514.0
Indiana,2021-10-07,2324,32,8455560.0,125.6,48.77,101.99,2535.0
Indiana,2021-10-08,3626,29,8546670.0,126.95,48.91,102.34,2638.0
Indiana,2021-10-09,2390,0,8572950.0,127.34,48.97,102.63,2741.0
Indiana,2021-10-10,1334,0,8576460.0,127.39333333333333,48.99,102.71333333333332,2251.0
Indiana,2021-10-11,1096,80,8579970.0,127.44666666666667,49.01,102.79666666666667,1860.0
Indiana,2021-10-12,1629,47,8583480.0,127.5,49.03,102.88,1826.0
Indiana,2021-10-13,2848,31,8625150.0,128.12,49.08,103.15,1971.0
Indiana,2021-10-14,2673,85,8653970.0,128.55,49.14,103.41,2028.0
Indiana,2021-10-15,2336,20,8684030.0,128.99,49.19,103.64,1859.0
Indiana,2021-10-16,1944,0,8708080.0,129.35,49.23,103.87,1776.0
Indiana,2021-10-17,1208,0,8702900.0,129.27,49.3,104.13,2036.0
Indiana,2021-10-18,691,64,8702900.0,129.27,49.34,104.29,2141.0
Indiana,2021-10-19,1603,61,8732130.0,129.71,49.36,104.36,2124.0
Indiana,2021-10-20,2051,53,8751810.0,130.0,49.4,104.53,1967.0
Indiana,2021-10-21,2204,26,8771310.0,130.29,49.44,104.69,1830.0
Indiana,2021-10-22,1881,21,8819650.0,131.01,49.51,104.88,1767.0
